month_date,bin,job_typeid,ownership_id,borough,date_filed,date_completed,time_of_completion
2018-06-01,2005406,2,1,Bronx,2017-09-19,2018-06-14,268
2020-11-01,2129167,1,1,Bronx,2017-09-27,2020-11-30,1160
2020-10-01,2130751,2,1,Bronx,2020-07-06,2020-10-21,107
2018-09-01,2129651,2,1,Bronx,2017-09-25,2018-09-17,357
2019-03-01,2017580,2,1,Bronx,2017-10-10,2019-03-04,510
2019-12-01,2128926,1,1,Bronx,2017-10-06,2019-12-30,815
2018-01-01,2129180,2,1,Bronx,2017-10-31,2018-01-26,87
2021-06-01,2128899,1,1,Bronx,2017-12-01,2021-06-24,1301
2020-05-01,2128900,1,1,Bronx,2017-11-24,2020-05-07,895
2020-12-01,2098417,1,2,Bronx,2017-10-12,2020-12-17,1162
2020-08-01,2128894,1,1,Bronx,2017-11-08,2020-08-03,999
2019-08-01,2128870,1,1,Bronx,2017-11-09,2019-08-02,631
2017-11-01,2130363,2,1,Bronx,2017-10-20,2017-11-22,33
2018-03-01,2013665,2,1,Bronx,2017-12-08,2018-03-14,96
2018-07-01,2018619,2,1,Bronx,2017-12-28,2018-07-24,208
2021-05-01,2129203,1,1,Bronx,2018-08-07,2021-05-10,1007
2019-06-01,2010644,2,1,Bronx,2018-07-12,2019-06-05,328
2018-10-01,2083460,2,1,Bronx,2018-09-17,2018-10-12,25
2021-05-01,2129127,1,1,Bronx,2018-07-19,2021-05-27,1043
2021-06-01,2130468,1,1,Bronx,2018-07-19,2021-06-16,1063
2021-10-01,2130460,1,1,Bronx,2018-08-08,2021-10-29,1178
2021-09-01,2129117,1,1,Bronx,2018-08-08,2021-09-29,1148
2019-05-01,2025974,2,1,Bronx,2018-08-09,2019-05-07,271
2018-08-01,2079316,2,1,Bronx,2018-08-14,2018-08-22,8
2020-03-01,2130529,2,1,Bronx,2018-08-23,2020-03-16,571
2019-09-01,2091322,2,1,Bronx,2018-09-25,2019-09-25,365
2019-09-01,2091321,2,1,Bronx,2018-09-25,2019-09-20,360
2019-09-01,2091319,2,1,Bronx,2018-09-25,2019-09-25,365
2019-09-01,2091320,2,1,Bronx,2018-09-25,2019-09-25,365
2020-08-01,2129680,2,1,Bronx,2018-09-17,2020-08-21,704
2019-03-01,2017370,2,1,Bronx,2018-10-03,2019-03-21,169
2020-07-01,2014754,2,1,Bronx,2018-09-12,2020-07-15,672
2021-06-01,2007427,2,1,Bronx,2019-08-20,2021-06-04,654
2019-01-01,2098028,2,1,Bronx,2018-11-07,2019-01-10,64
2019-08-01,2013173,2,1,Bronx,2018-10-17,2019-08-27,314
2019-05-01,2130601,2,2,Bronx,2018-11-13,2019-05-21,189
2019-07-01,2092331,2,2,Bronx,2018-11-16,2019-07-03,229
2019-04-01,2057608,2,1,Bronx,2018-09-28,2019-04-17,201
2019-03-01,2092212,2,1,Bronx,2018-09-21,2019-03-20,180
2021-02-01,2026454,2,1,Bronx,2020-10-13,2021-02-24,134
2021-06-01,2130690,2,1,Bronx,2019-01-15,2021-06-17,884
2019-03-01,2010570,2,3,Bronx,2019-01-28,2019-03-07,38
2019-07-01,2026453,2,3,Bronx,2019-05-16,2019-07-03,48
2019-05-01,2130512,2,1,Bronx,2018-10-03,2019-05-17,226
2020-06-01,2012674,2,3,Bronx,2019-05-17,2020-06-04,384
2021-02-01,2129245,1,1,Bronx,2018-09-27,2021-02-18,875
2019-03-01,2001531,2,1,Bronx,2018-10-10,2019-03-12,153
2020-01-01,2013636,2,1,Bronx,2018-10-10,2020-01-09,456
2019-06-01,2130582,2,1,Bronx,2019-02-19,2019-06-11,112
2021-09-01,2129416,1,1,Bronx,2019-01-28,2021-09-20,966
2020-10-01,2130577,2,1,Bronx,2019-09-26,2020-10-02,372
2022-12-01,2128980,1,1,Bronx,2018-12-06,2022-12-19,1474
2021-08-01,2130380,1,1,Bronx,2018-12-06,2021-08-03,971
2022-07-01,2058216,1,1,Bronx,2018-12-03,2022-07-13,1318
2020-04-01,2129300,1,1,Bronx,2018-10-10,2020-04-01,539
2022-03-01,2129322,1,1,Bronx,2018-11-13,2022-03-16,1219
2019-03-01,2004080,2,1,Bronx,2019-01-23,2019-03-20,56
2019-03-01,2004079,2,1,Bronx,2019-01-23,2019-03-20,56
2019-03-01,2004081,2,1,Bronx,2019-01-23,2019-03-20,56
2019-09-01,2017287,2,1,Bronx,2018-10-16,2019-09-20,339
2022-07-01,2018281,1,1,Bronx,2018-10-16,2022-07-19,1372
2019-02-01,2003911,2,1,Bronx,2018-10-30,2019-02-26,119
2019-10-01,2012457,2,1,Bronx,2018-11-07,2019-10-18,345
2019-05-01,2005292,2,1,Bronx,2018-11-20,2019-05-21,182
2022-01-01,2007945,1,1,Bronx,2019-03-12,2022-01-28,1053
2019-07-01,2015267,2,1,Bronx,2018-11-26,2019-07-11,227
2019-06-01,2046333,2,1,Bronx,2018-11-26,2019-06-25,211
2019-06-01,2129783,2,1,Bronx,2018-11-26,2019-06-06,192
2019-05-01,2008515,2,1,Bronx,2018-12-03,2019-05-08,156
2019-07-01,2130539,2,1,Bronx,2018-12-04,2019-07-23,231
2021-12-01,2014526,2,1,Bronx,2021-06-23,2021-12-10,170
2022-01-01,2014524,2,1,Bronx,2021-06-23,2022-01-27,218
2022-01-01,2014525,2,1,Bronx,2021-06-23,2022-01-27,218
2019-11-01,2060213,2,1,Bronx,2018-12-14,2019-11-01,322
2019-03-01,2053004,2,1,Bronx,2018-12-14,2019-03-29,105
2019-06-01,2011303,2,1,Bronx,2018-12-19,2019-06-26,189
2020-09-01,2129380,1,1,Bronx,2019-01-04,2020-09-10,615
2021-02-01,2130647,2,1,Bronx,2018-12-26,2021-02-09,776
2021-07-01,2007943,1,1,Bronx,2019-05-24,2021-07-06,774
2019-07-01,2130576,2,1,Bronx,2019-03-18,2019-07-23,127
2019-06-01,2004672,2,1,Bronx,2019-03-12,2019-06-26,106
2019-07-01,2054731,2,1,Bronx,2019-01-24,2019-07-26,183
2019-04-01,2061801,2,1,Bronx,2019-01-29,2019-04-05,66
2019-08-01,2130514,2,1,Bronx,2019-06-21,2019-08-20,60
2020-09-01,2007664,2,1,Bronx,2019-01-31,2020-09-04,582
2021-07-01,2000922,2,1,Bronx,2020-07-06,2021-07-27,386
2019-06-01,2022128,2,1,Bronx,2019-02-05,2019-06-24,139
2021-06-01,2129479,1,1,Bronx,2019-05-24,2021-06-30,768
2022-01-01,2057887,1,1,Bronx,2019-04-02,2022-01-26,1030
2021-04-01,2057758,1,1,Bronx,2019-05-02,2021-04-21,720
2021-09-01,2129465,1,1,Bronx,2019-03-14,2021-09-21,922
2022-06-01,2000999,1,1,Bronx,2019-02-12,2022-06-16,1220
2020-09-01,2014532,2,1,Bronx,2019-02-27,2020-09-09,560
2020-10-01,2130565,2,1,Bronx,2019-06-05,2020-10-02,485
2020-09-01,2130666,2,1,Bronx,2019-09-09,2020-09-23,380
2020-06-01,2130462,2,1,Bronx,2019-12-09,2020-06-12,186
2019-08-01,2016455,2,1,Bronx,2019-02-28,2019-08-27,180
2019-06-01,2833396,2,1,Bronx,2019-02-28,2019-06-06,98
2019-09-01,2130567,2,1,Bronx,2019-03-15,2019-09-27,196
2019-11-01,2064641,2,1,Bronx,2019-07-19,2019-11-04,108
2021-02-01,2062900,1,1,Bronx,2019-03-19,2021-02-23,707
2022-08-01,2004425,1,1,Bronx,2020-01-22,2022-08-12,933
2019-07-01,2009420,2,1,Bronx,2019-03-19,2019-07-17,120
2022-06-01,2007033,1,1,Bronx,2019-04-01,2022-06-30,1186
2019-09-01,2055725,2,1,Bronx,2019-05-16,2019-09-26,133
2020-01-01,2016490,2,1,Bronx,2019-05-10,2020-01-16,251
2019-06-01,2057902,2,1,Bronx,2019-03-19,2019-06-11,84
2019-06-01,2131091,2,1,Bronx,2019-03-19,2019-06-11,84
2019-06-01,2093554,2,1,Bronx,2019-03-19,2019-06-11,84
2020-02-01,2130520,2,1,Bronx,2019-05-29,2020-02-19,266
2019-10-01,2130519,2,1,Bronx,2019-04-04,2019-10-02,181
2019-10-01,2126559,2,1,Bronx,2019-04-04,2019-10-02,181
2019-12-01,2129668,2,1,Bronx,2019-04-03,2019-12-10,251
2019-06-01,2070833,2,1,Bronx,2019-03-26,2019-06-07,73
2021-06-01,2129386,1,1,Bronx,2019-03-27,2021-06-02,798
2021-04-01,2120058,1,1,Bronx,2019-05-07,2021-04-12,706
2020-10-01,2021485,2,1,Bronx,2020-03-11,2020-10-23,226
2019-10-01,2000667,2,1,Bronx,2019-04-16,2019-10-18,185
2020-07-01,2017632,2,1,Bronx,2019-07-03,2020-07-23,386
2019-08-01,2010208,2,3,Bronx,2019-07-03,2019-08-27,55
2020-07-01,2017633,2,1,Bronx,2019-07-03,2020-07-23,386
2020-08-01,2115573,2,1,Bronx,2019-07-16,2020-08-20,401
2022-05-01,2017549,2,1,Bronx,2019-11-19,2022-05-10,903
2019-07-01,2113436,2,1,Bronx,2019-04-19,2019-07-23,95
2022-08-01,2092338,2,1,Bronx,2019-05-03,2022-08-01,1186
2021-12-01,2015709,2,1,Bronx,2019-05-03,2021-12-28,970
2020-02-01,2017300,2,1,Bronx,2019-05-07,2020-02-20,289
2020-02-01,2017299,2,1,Bronx,2019-05-07,2020-02-20,289
2020-07-01,2017298,2,1,Bronx,2019-05-07,2020-07-21,441
2021-06-01,2017297,2,1,Bronx,2019-05-07,2021-06-28,783
2019-10-01,2017296,2,1,Bronx,2019-05-07,2019-10-21,167
2019-10-01,2129721,2,1,Bronx,2019-05-07,2019-10-21,167
2019-10-01,2017294,2,1,Bronx,2019-05-07,2019-10-21,167
2020-07-01,2129697,2,1,Bronx,2019-05-07,2020-07-16,436
2021-01-01,2063674,2,1,Bronx,2020-01-24,2021-01-21,363
2021-12-01,2130354,1,1,Bronx,2019-06-26,2021-12-21,909
2021-07-01,2130355,1,1,Bronx,2019-06-17,2021-07-30,774
2020-08-01,2042443,2,1,Bronx,2019-06-19,2020-08-13,421
2020-10-01,2007478,2,1,Bronx,2019-06-21,2020-10-26,493
2019-10-01,2129786,2,1,Bronx,2019-07-30,2019-10-15,77
2019-12-01,2072545,2,1,Bronx,2019-09-05,2019-12-17,103
2019-12-01,2130488,2,1,Bronx,2019-07-02,2019-12-13,164
2020-11-01,2129701,2,1,Bronx,2019-10-02,2020-11-16,411
2020-02-01,2129648,2,1,Bronx,2019-07-22,2020-02-26,219
2020-07-01,2130590,2,1,Bronx,2019-11-29,2020-07-06,220
2019-08-01,2115889,2,3,Bronx,2019-08-06,2019-08-27,21
2018-09-01,2076467,1,1,Bronx,2015-06-01,2018-09-26,1213
2017-05-01,2129404,2,1,Bronx,2015-06-02,2017-05-26,724
2018-12-01,2129115,1,1,Bronx,2015-06-09,2018-12-31,1301
2019-06-01,2127130,1,3,Bronx,2015-06-19,2019-06-18,1460
2018-03-01,2127124,1,1,Bronx,2015-06-09,2018-03-09,1004
2019-06-01,2129011,1,1,Bronx,2015-11-25,2019-06-19,1302
2020-03-01,2127105,1,1,Bronx,2015-06-22,2020-03-25,1738
2017-08-01,2129413,1,1,Bronx,2015-07-08,2017-08-29,783
2018-10-01,2007429,2,1,Bronx,2015-07-10,2018-10-18,1196
2021-12-01,2119404,1,1,Bronx,2015-07-10,2021-12-16,2351
2021-04-01,2127291,1,1,Bronx,2015-11-10,2021-04-22,1990
2016-01-01,2076340,2,1,Bronx,2015-09-02,2016-01-21,141
2018-01-01,2129433,1,1,Bronx,2015-07-24,2018-01-19,910
2018-03-01,2127142,1,1,Bronx,2015-07-24,2018-03-27,977
2018-01-01,2127141,1,1,Bronx,2015-07-24,2018-01-18,909
2018-01-01,2127140,1,1,Bronx,2015-07-24,2018-01-19,910
2018-01-01,2127139,1,1,Bronx,2015-07-24,2018-01-17,908
2018-01-01,2127138,1,1,Bronx,2015-07-24,2018-01-17,908
2019-02-01,2127258,1,1,Bronx,2015-08-20,2019-02-04,1264
2019-02-01,2120279,1,1,Bronx,2015-08-20,2019-02-04,1264
2016-04-01,2091180,2,1,Bronx,2015-08-05,2016-04-26,265
2016-03-01,2091181,2,1,Bronx,2015-08-05,2016-03-28,236
2018-10-01,2121025,1,1,Bronx,2015-08-03,2018-10-15,1169
2017-02-01,2017355,1,1,Bronx,2015-08-07,2017-02-28,571
2017-11-01,2129426,1,1,Bronx,2015-08-13,2017-11-21,831
2018-03-01,2129330,1,1,Bronx,2015-09-08,2018-03-22,926
2017-05-01,2015665,1,1,Bronx,2015-09-16,2017-05-11,603
2017-12-01,2129356,1,1,Bronx,2015-10-06,2017-12-15,801
2021-05-01,2130381,1,1,Bronx,2015-10-30,2021-05-06,2015
2017-03-01,2129400,1,1,Bronx,2015-09-16,2017-03-13,544
2017-03-01,2127147,1,1,Bronx,2015-08-04,2017-03-07,581
2017-03-01,2027938,1,1,Bronx,2015-08-04,2017-03-07,581
2018-04-01,2127145,1,1,Bronx,2015-09-03,2018-04-19,959
2020-01-01,2127491,1,1,Bronx,2016-08-02,2020-01-28,1274
2018-12-01,2129035,1,1,Bronx,2015-08-10,2018-12-07,1215
2016-03-01,2047527,2,1,Bronx,2015-11-04,2016-03-31,148
2020-08-01,2129363,1,1,Bronx,2015-08-26,2020-08-31,1832
2016-04-01,2129489,2,1,Bronx,2015-12-03,2016-04-04,123
2019-04-01,2127148,1,1,Bronx,2015-09-03,2019-04-03,1308
2019-04-01,2127149,1,1,Bronx,2015-09-03,2019-04-03,1308
2019-06-01,2127150,1,1,Bronx,2015-09-03,2019-06-06,1372
2018-08-01,2004721,1,1,Bronx,2015-09-11,2018-08-13,1067
2018-12-01,2118006,1,1,Bronx,2015-09-11,2018-12-14,1190
2021-07-01,2127264,1,1,Bronx,2015-09-18,2021-07-07,2119
2022-12-01,2092325,1,1,Bronx,2015-09-23,2022-12-09,2634
2016-06-01,2099303,2,1,Bronx,2015-10-06,2016-06-09,247
2016-06-01,2832940,2,1,Bronx,2015-10-06,2016-06-09,247
2020-12-01,2130623,2,1,Bronx,2018-04-04,2020-12-31,1002
2018-08-01,2047830,2,1,Bronx,2018-01-09,2018-08-01,204
2018-08-01,2009903,2,1,Bronx,2017-12-11,2018-08-01,233
2018-08-01,2015137,2,1,Bronx,2017-12-07,2018-08-16,252
2018-05-01,2072498,2,1,Bronx,2018-02-28,2018-05-22,83
2018-06-01,2072499,2,1,Bronx,2018-02-28,2018-06-27,119
2018-07-01,2072496,2,1,Bronx,2018-03-27,2018-07-05,100
2018-07-01,2072525,2,1,Bronx,2018-03-29,2018-07-19,112
2018-10-01,2129185,2,1,Bronx,2017-12-28,2018-10-26,302
2020-02-01,2115860,1,1,Bronx,2018-01-17,2020-02-14,758
2020-09-01,2001327,1,1,Bronx,2018-02-08,2020-09-30,965
2018-06-01,2077030,2,1,Bronx,2018-01-18,2018-06-06,139
2018-09-01,2008565,2,1,Bronx,2018-02-12,2018-09-13,213
2018-06-01,2028649,2,1,Bronx,2018-01-30,2018-06-15,136
2020-02-01,2129684,2,1,Bronx,2019-08-09,2020-02-10,185
2020-11-01,2130477,2,1,Bronx,2019-11-07,2020-11-24,383
2022-07-01,2130374,1,1,Bronx,2019-08-30,2022-07-22,1057
2022-03-01,2062991,1,1,Bronx,2019-09-16,2022-03-18,914
2019-12-01,2054972,2,1,Bronx,2019-10-28,2019-12-18,51
2020-08-01,2001761,2,1,Bronx,2019-10-30,2020-08-05,280
2020-12-01,2003488,2,1,Bronx,2019-08-27,2020-12-30,491
2020-03-01,2130536,2,1,Bronx,2019-09-04,2020-03-19,197
2021-11-01,2130393,1,1,Bronx,2019-10-02,2021-11-04,764
2021-11-01,2080672,1,1,Bronx,2019-10-02,2021-11-10,770
2020-06-01,2018661,2,1,Bronx,2019-11-06,2020-06-17,224
2021-08-01,2130451,1,1,Bronx,2020-01-21,2021-08-11,568
2022-02-01,2130376,1,1,Bronx,2019-10-09,2022-02-24,869
2022-02-01,2130377,1,1,Bronx,2019-10-09,2022-02-28,873
2020-07-01,2130430,2,1,Bronx,2019-10-10,2020-07-29,293
2020-02-01,2013132,2,1,Bronx,2019-10-17,2020-02-10,116
2020-02-01,2131119,2,1,Bronx,2019-10-17,2020-02-10,116
2020-09-01,2010349,2,1,Bronx,2019-10-18,2020-09-01,319
2022-08-01,2130438,1,1,Bronx,2019-12-17,2022-08-26,983
2022-11-01,2088424,1,1,Bronx,2019-12-17,2022-11-04,1053
2020-08-01,2130561,2,1,Bronx,2019-10-25,2020-08-28,308
2020-08-01,2016215,2,1,Bronx,2019-10-31,2020-08-07,281
2020-06-01,2130527,2,1,Bronx,2019-11-04,2020-06-08,217
2022-07-01,2129719,2,1,Bronx,2019-11-06,2022-07-15,982
2022-07-01,2129631,1,1,Bronx,2019-11-06,2022-07-25,992
2020-03-01,2130528,2,1,Bronx,2019-11-07,2020-03-11,125
2020-09-01,2130568,2,1,Bronx,2019-11-12,2020-09-01,294
2020-12-01,2006881,2,1,Bronx,2020-02-20,2020-12-23,307
2020-07-01,2001781,2,1,Bronx,2020-03-05,2020-07-29,146
2020-02-01,2009904,2,1,Bronx,2019-11-13,2020-02-26,105
2020-06-01,2012958,2,3,Bronx,2020-04-30,2020-06-17,48
2021-10-01,2008433,2,2,Bronx,2020-05-13,2021-10-28,533
2020-12-01,2130865,2,1,Bronx,2019-11-21,2020-12-18,393
2022-03-01,2017244,2,1,Bronx,2019-11-21,2022-03-31,861
2020-12-01,2130667,2,1,Bronx,2019-11-21,2020-12-18,393
2020-07-01,2130660,2,1,Bronx,2019-12-09,2020-07-09,213
2020-01-01,2005375,2,1,Bronx,2019-11-22,2020-01-13,52
2020-01-01,2005391,2,1,Bronx,2019-11-22,2020-01-09,48
2020-01-01,2005376,2,1,Bronx,2019-11-22,2020-01-13,52
2021-03-01,2129784,2,1,Bronx,2020-07-09,2021-03-17,251
2021-11-01,2016570,2,1,Bronx,2020-07-09,2021-11-30,509
2022-01-01,2016571,2,1,Bronx,2020-07-09,2022-01-05,545
2020-06-01,2010968,2,1,Bronx,2019-12-06,2020-06-29,206
2021-05-01,2129665,2,1,Bronx,2020-01-23,2021-05-03,466
2022-03-01,2130403,1,1,Bronx,2019-12-20,2022-03-25,826
2020-09-01,2058543,2,1,Bronx,2019-12-19,2020-09-11,267
2020-10-01,2067241,2,3,Bronx,2020-01-07,2020-10-29,296
2020-02-01,2020152,2,1,Bronx,2020-01-15,2020-02-13,29
2021-10-01,2129129,1,1,Bronx,2020-01-22,2021-10-01,618
2022-11-01,2004417,1,1,Bronx,2020-02-20,2022-11-01,985
2022-08-01,2130461,1,1,Bronx,2020-02-28,2022-08-12,896
2020-06-01,2130526,2,1,Bronx,2020-01-16,2020-06-17,153
2021-01-01,2072349,2,1,Bronx,2020-01-24,2021-01-21,363
2021-01-01,2066003,2,1,Bronx,2020-01-24,2021-01-22,364
2021-02-01,2064021,2,1,Bronx,2020-01-24,2021-02-04,377
2021-02-01,2107423,2,1,Bronx,2020-01-24,2021-02-04,377
2020-06-01,2130544,2,1,Bronx,2020-01-21,2020-06-03,134
2022-10-01,2129613,1,1,Bronx,2020-01-27,2022-10-12,989
2022-10-01,2130447,1,1,Bronx,2020-01-27,2022-10-21,998
2021-04-01,2130454,1,1,Bronx,2020-01-27,2021-04-26,455
2020-09-01,2018601,2,1,Bronx,2020-03-24,2020-09-25,185
2020-09-01,2100259,2,1,Bronx,2020-08-05,2020-09-23,49
2020-09-01,2042826,2,1,Bronx,2020-08-05,2020-09-23,49
2021-08-01,2130463,1,1,Bronx,2020-02-28,2021-08-19,538
2022-10-01,2130455,1,1,Bronx,2020-02-12,2022-10-28,989
2021-10-01,2012251,2,1,Bronx,2020-02-14,2021-10-27,621
2021-03-01,2130639,2,1,Bronx,2020-02-19,2021-03-11,386
2020-07-01,2013155,2,1,Bronx,2020-02-27,2020-07-29,153
2020-12-01,2130695,2,1,Bronx,2020-03-11,2020-12-22,286
2022-12-01,2000710,2,1,Bronx,2020-03-02,2022-12-20,1023
2020-10-01,2130588,2,1,Bronx,2020-06-11,2020-10-28,139
2022-03-01,2130515,1,1,Bronx,2020-03-13,2022-03-08,725
2021-03-01,2130545,2,1,Bronx,2020-03-16,2021-03-12,361
2020-10-01,2130569,2,1,Bronx,2020-04-08,2020-10-20,195
2020-10-01,2127467,2,1,Bronx,2020-03-26,2020-10-20,208
2020-10-01,2001464,2,1,Bronx,2020-03-26,2020-10-20,208
2020-12-01,2130638,2,1,Bronx,2020-04-16,2020-12-01,229
2021-11-01,2017657,2,1,Bronx,2020-07-17,2021-11-09,480
2021-11-01,2017656,2,1,Bronx,2020-07-17,2021-11-15,486
2021-11-01,2007371,2,1,Bronx,2020-12-28,2021-11-19,326
2021-03-01,2011872,2,1,Bronx,2020-07-30,2021-03-04,217
2021-03-01,2087684,2,1,Bronx,2020-07-30,2021-03-04,217
2021-11-01,2017655,2,1,Bronx,2020-07-17,2021-11-09,480
2021-11-01,2007370,2,1,Bronx,2020-12-28,2021-11-19,326
2022-10-01,2130642,1,1,Bronx,2020-05-08,2022-10-31,906
2020-08-01,2003492,2,1,Bronx,2020-04-27,2020-08-20,115
2020-11-01,2017077,2,1,Bronx,2020-05-19,2020-11-20,185
2022-05-01,2130500,1,1,Bronx,2020-05-20,2022-05-25,735
2018-08-01,2128608,1,3,Bronx,2014-10-02,2018-08-16,1414
2018-08-01,2128617,1,1,Bronx,2014-09-30,2018-08-16,1416
2017-04-01,2127007,1,1,Bronx,2014-12-01,2017-04-17,868
2017-04-01,2127006,1,1,Bronx,2014-12-01,2017-04-17,868
2019-12-01,2128923,1,1,Bronx,2014-10-14,2019-12-04,1877
2021-04-01,2064607,2,1,Bronx,2020-11-16,2021-04-22,157
2021-04-01,2013103,2,1,Bronx,2020-10-27,2021-04-19,174
2021-06-01,2067216,2,1,Bronx,2021-02-24,2021-06-28,124
2021-02-01,2092145,2,1,Bronx,2020-08-18,2021-02-01,167
2022-04-01,2129679,2,1,Bronx,2020-10-16,2022-04-14,545
2020-12-01,2065649,2,1,Bronx,2020-06-25,2020-12-30,188
2021-04-01,2130551,2,1,Bronx,2020-07-09,2021-04-26,291
2021-11-01,2014415,2,1,Bronx,2020-07-15,2021-11-04,477
2021-11-01,2014414,2,1,Bronx,2020-07-15,2021-11-04,477
2021-01-01,2129755,2,1,Bronx,2020-07-22,2021-01-15,177
2021-03-01,2010123,2,1,Bronx,2020-08-05,2021-03-03,210
2021-06-01,2010077,2,1,Bronx,2020-07-29,2021-06-16,322
2021-08-01,2130995,2,1,Bronx,2020-07-29,2021-08-25,392
2021-02-01,2028960,2,1,Bronx,2020-08-12,2021-02-05,177
2020-11-01,2130595,2,1,Bronx,2020-08-19,2020-11-06,79
2020-11-01,2130571,2,1,Bronx,2020-09-09,2020-11-04,56
2021-04-01,2129698,2,1,Bronx,2020-09-09,2021-04-16,219
2021-03-01,2011864,2,1,Bronx,2020-09-10,2021-03-04,175
2021-01-01,2130665,2,1,Bronx,2020-09-11,2021-01-11,122
2021-05-01,2008584,2,1,Bronx,2020-09-11,2021-05-04,235
2020-11-01,2062952,2,1,Bronx,2020-09-16,2020-11-09,54
2020-11-01,2130594,2,1,Bronx,2020-09-24,2020-11-16,53
2021-06-01,2091997,2,1,Bronx,2020-10-02,2021-06-04,245
2021-04-01,2129647,2,1,Bronx,2021-01-06,2021-04-07,91
2021-08-01,2129739,2,1,Bronx,2021-05-05,2021-08-30,117
2020-12-01,2099964,2,1,Bronx,2020-10-20,2020-12-30,71
2021-07-01,2130768,2,2,Bronx,2020-10-20,2021-07-15,268
2021-01-01,2130756,2,1,Bronx,2020-10-16,2021-01-11,87
2020-12-01,2099965,2,1,Bronx,2020-10-20,2020-12-30,71
2021-08-01,2017730,2,1,Bronx,2020-10-22,2021-08-31,313
2022-12-01,2043122,2,1,Bronx,2022-11-03,2022-12-08,35
2022-03-01,2081550,2,1,Bronx,2022-01-27,2022-03-17,49
2022-11-01,2017885,2,1,Bronx,2022-07-06,2022-11-17,134
2022-07-01,2042899,2,1,Bronx,2022-06-08,2022-07-29,51
2022-07-01,2042898,2,1,Bronx,2022-06-08,2022-07-28,50
2022-12-01,2016621,2,1,Bronx,2022-08-26,2022-12-07,103
2021-05-01,2092004,2,1,Bronx,2021-02-24,2021-05-18,83
2021-05-01,2092002,2,1,Bronx,2021-02-24,2021-05-27,92
2021-05-01,2092003,2,1,Bronx,2021-02-24,2021-05-18,83
2021-04-01,2011617,2,1,Bronx,2021-03-03,2021-04-21,49
2021-08-01,2047959,2,1,Bronx,2021-04-07,2021-08-11,126
2022-01-01,2017635,2,1,Bronx,2021-06-25,2022-01-14,203
2021-09-01,2010136,2,1,Bronx,2021-06-25,2021-09-01,68
2021-08-01,2012849,2,1,Bronx,2021-06-30,2021-08-25,56
2021-08-01,2046090,2,1,Bronx,2021-04-26,2021-08-04,100
2021-04-01,2077135,2,1,Bronx,2021-04-05,2021-04-26,21
2021-05-01,2100025,2,1,Bronx,2020-11-10,2021-05-12,183
2022-10-01,2010008,2,1,Bronx,2022-03-08,2022-10-28,234
2022-10-01,2010009,2,1,Bronx,2022-03-08,2022-10-28,234
2022-07-01,2092456,2,1,Bronx,2022-04-01,2022-07-29,119
2021-05-01,2060373,2,1,Bronx,2020-12-22,2021-05-12,141
2021-06-01,2130817,2,1,Bronx,2020-12-29,2021-06-21,174
2021-09-01,2129724,2,1,Bronx,2021-03-10,2021-09-07,181
2022-05-01,2002008,2,1,Bronx,2021-01-05,2022-05-19,499
2021-08-01,2129676,2,1,Bronx,2021-01-05,2021-08-02,209
2022-10-01,2091246,2,1,Bronx,2021-01-11,2022-10-27,654
2021-03-01,2071016,2,1,Bronx,2021-01-12,2021-03-26,73
2021-05-01,2013339,2,1,Bronx,2021-01-26,2021-05-27,121
2022-01-01,2060402,2,1,Bronx,2021-06-30,2022-01-14,198
2021-04-01,2129683,2,1,Bronx,2021-02-05,2021-04-26,80
2022-06-01,2057691,2,1,Bronx,2021-02-25,2022-06-17,477
2021-07-01,2129667,2,1,Bronx,2021-03-25,2021-07-28,125
2021-09-01,2005024,2,2,Bronx,2021-03-05,2021-09-16,195
2021-10-01,2131090,2,1,Bronx,2021-03-18,2021-10-07,203
2021-10-01,2009943,2,1,Bronx,2021-03-18,2021-10-12,208
2021-10-01,2009942,2,1,Bronx,2021-03-18,2021-10-13,209
2021-10-01,2009941,2,1,Bronx,2021-03-18,2021-10-15,211
2021-10-01,2009940,2,1,Bronx,2021-03-18,2021-10-15,211
2021-08-01,2129660,2,1,Bronx,2021-04-19,2021-08-30,133
2022-05-01,2130944,2,1,Bronx,2021-05-20,2022-05-24,369
2021-08-01,2017461,2,1,Bronx,2021-03-19,2021-08-10,144
2021-10-01,2013948,2,1,Bronx,2021-03-23,2021-10-25,216
2021-10-01,2013950,2,1,Bronx,2021-03-23,2021-10-08,199
2021-10-01,2013949,2,1,Bronx,2021-03-23,2021-10-08,199
2022-10-01,2130930,2,1,Bronx,2021-03-23,2022-10-05,561
2021-08-01,2017391,2,1,Bronx,2021-03-25,2021-08-18,146
2021-08-01,2017386,2,1,Bronx,2021-03-25,2021-08-19,147
2021-08-01,2017385,2,1,Bronx,2021-03-25,2021-08-03,131
2021-11-01,2129741,2,1,Bronx,2021-05-26,2021-11-10,168
2021-09-01,2046057,2,1,Bronx,2021-07-16,2021-09-10,56
2021-09-01,2013986,2,1,Bronx,2021-07-16,2021-09-24,70
2021-09-01,2013985,2,1,Bronx,2021-07-16,2021-09-30,76
2021-09-01,2013984,2,1,Bronx,2021-07-16,2021-09-30,76
2021-08-01,2013975,2,1,Bronx,2021-07-16,2021-08-31,46
2021-08-01,2013976,2,1,Bronx,2021-07-16,2021-08-31,46
2021-11-01,2049445,2,1,Bronx,2021-09-14,2021-11-10,57
